month,year,hour,x,full name,lat,lon
11,2011,4,1.333333333,Union City,37.59063,-122.017388
12,2011,4,1.392156863,Union City,37.59063,-122.017388
1,2011,5,4.151785714,Union City,37.59063,-122.017388
2,2011,5,3.75617284,Union City,37.59063,-122.017388
3,2011,5,3.890625,Union City,37.59063,-122.017388
4,2011,5,3.900826446,Union City,37.59063,-122.017388
5,2011,5,3.91005291,Union City,37.59063,-122.017388
6,2011,5,3.941031941,Union City,37.59063,-122.017388
7,2011,5,3.661498708,Union City,37.59063,-122.017388
8,2011,5,4.227790433,Union City,37.59063,-122.017388
9,2011,5,3.765550239,Union City,37.59063,-122.017388
10,2011,5,3.311804009,Union City,37.59063,-122.017388
11,2011,5,3.481481481,Union City,37.59063,-122.017388
12,2011,5,2.935412027,Union City,37.59063,-122.017388
1,2011,6,7.326347305,Union City,37.59063,-122.017388
2,2011,6,7.185126582,Union City,37.59063,-122.017388
3,2011,6,7.410497981,Union City,37.59063,-122.017388
4,2011,6,7.014430014,Union City,37.59063,-122.017388
5,2011,6,7.277777778,Union City,37.59063,-122.017388
6,2011,6,6.839237057,Union City,37.59063,-122.017388
7,2011,6,6.947368421,Union City,37.59063,-122.017388
8,2011,6,7.247435897,Union City,37.59063,-122.017388
9,2011,6,7.43019943,Union City,37.59063,-122.017388
10,2011,6,7.195833333,Union City,37.59063,-122.017388
11,2011,6,7.121076233,Union City,37.59063,-122.017388
12,2011,6,6.513157895,Union City,37.59063,-122.017388
1,2011,7,14.04342581,Union City,37.59063,-122.017388
2,2011,7,14.92258883,Union City,37.59063,-122.017388
3,2011,7,15.21802002,Union City,37.59063,-122.017388
4,2011,7,14.65717675,Union City,37.59063,-122.017388
5,2011,7,15.5,Union City,37.59063,-122.017388
6,2011,7,14.79513889,Union City,37.59063,-122.017388
7,2011,7,13.90330477,Union City,37.59063,-122.017388
8,2011,7,13.98034934,Union City,37.59063,-122.017388
9,2011,7,16.12789281,Union City,37.59063,-122.017388
10,2011,7,14.57423313,Union City,37.59063,-122.017388
11,2011,7,14.75248756,Union City,37.59063,-122.017388
12,2011,7,12.74584323,Union City,37.59063,-122.017388
1,2011,8,17.8871308,Union City,37.59063,-122.017388
2,2011,8,17.73026316,Union City,37.59063,-122.017388
3,2011,8,18.40271055,Union City,37.59063,-122.017388
4,2011,8,18.0938446,Union City,37.59063,-122.017388
5,2011,8,18.14455446,Union City,37.59063,-122.017388
6,2011,8,19.68292683,Union City,37.59063,-122.017388
7,2011,8,18.0700309,Union City,37.59063,-122.017388
8,2011,8,20.3996004,Union City,37.59063,-122.017388
9,2011,8,20.55821206,Union City,37.59063,-122.017388
10,2011,8,19.83698031,Union City,37.59063,-122.017388
11,2011,8,19.81346578,Union City,37.59063,-122.017388
12,2011,8,16.79314041,Union City,37.59063,-122.017388
1,2011,9,13.92099567,Union City,37.59063,-122.017388
2,2011,9,15.26328801,Union City,37.59063,-122.017388
3,2011,9,15.72534464,Union City,37.59063,-122.017388
4,2011,9,14.96645022,Union City,37.59063,-122.017388
5,2011,9,14.35849057,Union City,37.59063,-122.017388
6,2011,9,15.25962596,Union City,37.59063,-122.017388
7,2011,9,14.22103004,Union City,37.59063,-122.017388
8,2011,9,15.86924686,Union City,37.59063,-122.017388
9,2011,9,16.11945032,Union City,37.59063,-122.017388
10,2011,9,17.68678815,Union City,37.59063,-122.017388
11,2011,9,15.67180617,Union City,37.59063,-122.017388
12,2011,9,14.3993576,Union City,37.59063,-122.017388
1,2011,10,7.170187793,Union City,37.59063,-122.017388
2,2011,10,7.231865285,Union City,37.59063,-122.017388
3,2011,10,7.44653349,Union City,37.59063,-122.017388
4,2011,10,7.672853828,Union City,37.59063,-122.017388
5,2011,10,7.647321429,Union City,37.59063,-122.017388
6,2011,10,7.604357798,Union City,37.59063,-122.017388
7,2011,10,7.273132664,Union City,37.59063,-122.017388
8,2011,10,7.74972067,Union City,37.59063,-122.017388
9,2011,10,7.622020431,Union City,37.59063,-122.017388
10,2011,10,8.088305489,Union City,37.59063,-122.017388
11,2011,10,7.263349515,Union City,37.59063,-122.017388
12,2011,10,7.638568129,Union City,37.59063,-122.017388
1,2011,11,4.683168317,Union City,37.59063,-122.017388
2,2011,11,5.021067416,Union City,37.59063,-122.017388
3,2011,11,4.995085995,Union City,37.59063,-122.017388
4,2011,11,5.346246973,Union City,37.59063,-122.017388
5,2011,11,5.882494005,Union City,37.59063,-122.017388
6,2011,11,5.389499389,Union City,37.59063,-122.017388
7,2011,11,5.750294464,Union City,37.59063,-122.017388
8,2011,11,5.87804878,Union City,37.59063,-122.017388
9,2011,11,5.603469641,Union City,37.59063,-122.017388
10,2011,11,5.920739762,Union City,37.59063,-122.017388
11,2011,11,5.62890625,Union City,37.59063,-122.017388
12,2011,11,5.682151589,Union City,37.59063,-122.017388
1,2011,12,4.153164557,Union City,37.59063,-122.017388
2,2011,12,4.178977273,Union City,37.59063,-122.017388
3,2011,12,4.139974779,Union City,37.59063,-122.017388
4,2011,12,4.638539043,Union City,37.59063,-122.017388
5,2011,12,4.726817043,Union City,37.59063,-122.017388
6,2011,12,5.014048531,Union City,37.59063,-122.017388
7,2011,12,5.349068323,Union City,37.59063,-122.017388
8,2011,12,5.357487923,Union City,37.59063,-122.017388
9,2011,12,5.136307311,Union City,37.59063,-122.017388
10,2011,12,5.095890411,Union City,37.59063,-122.017388
11,2011,12,4.857923497,Union City,37.59063,-122.017388
12,2011,12,5.194552529,Union City,37.59063,-122.017388
1,2011,13,4.067924528,Union City,37.59063,-122.017388
2,2011,13,3.825531915,Union City,37.59063,-122.017388
3,2011,13,4.046753247,Union City,37.59063,-122.017388
4,2011,13,4.317829457,Union City,37.59063,-122.017388
5,2011,13,4.264892269,Union City,37.59063,-122.017388
6,2011,13,4.364083641,Union City,37.59063,-122.017388
7,2011,13,4.530393325,Union City,37.59063,-122.017388
8,2011,13,4.51635514,Union City,37.59063,-122.017388
9,2011,13,4.433842239,Union City,37.59063,-122.017388
10,2011,13,4.613728129,Union City,37.59063,-122.017388
11,2011,13,4.131953428,Union City,37.59063,-122.017388
12,2011,13,4.243405276,Union City,37.59063,-122.017388
1,2011,14,3.899363057,Union City,37.59063,-122.017388
2,2011,14,4.039705882,Union City,37.59063,-122.017388
3,2011,14,3.637484587,Union City,37.59063,-122.017388
4,2011,14,3.824096386,Union City,37.59063,-122.017388
5,2011,14,3.887573964,Union City,37.59063,-122.017388
6,2011,14,4.010882709,Union City,37.59063,-122.017388
7,2011,14,4.176541717,Union City,37.59063,-122.017388
8,2011,14,4.172619048,Union City,37.59063,-122.017388
9,2011,14,4.241050119,Union City,37.59063,-122.017388
10,2011,14,4.264200793,Union City,37.59063,-122.017388
11,2011,14,3.998696219,Union City,37.59063,-122.017388
12,2011,14,4.291183295,Union City,37.59063,-122.017388
1,2011,15,3.732394366,Union City,37.59063,-122.017388
2,2011,15,3.747019868,Union City,37.59063,-122.017388
3,2011,15,3.747211896,Union City,37.59063,-122.017388
4,2011,15,3.891752577,Union City,37.59063,-122.017388
5,2011,15,3.849449204,Union City,37.59063,-122.017388
6,2011,15,3.800976801,Union City,37.59063,-122.017388
7,2011,15,3.972941176,Union City,37.59063,-122.017388
8,2011,15,3.846698113,Union City,37.59063,-122.017388
9,2011,15,3.798809524,Union City,37.59063,-122.017388
10,2011,15,3.896637609,Union City,37.59063,-122.017388
11,2011,15,4.072660099,Union City,37.59063,-122.017388
12,2011,15,4.061627907,Union City,37.59063,-122.017388
1,2011,16,4.512019231,Union City,37.59063,-122.017388
2,2011,16,4.728983689,Union City,37.59063,-122.017388
3,2011,16,4.594350282,Union City,37.59063,-122.017388
4,2011,16,4.300111982,Union City,37.59063,-122.017388
5,2011,16,4.632044199,Union City,37.59063,-122.017388
6,2011,16,4.538550058,Union City,37.59063,-122.017388
7,2011,16,4.07587769,Union City,37.59063,-122.017388
8,2011,16,4.317180617,Union City,37.59063,-122.017388
9,2011,16,4.636571429,Union City,37.59063,-122.017388
10,2011,16,4.672839506,Union City,37.59063,-122.017388
11,2011,16,4.342352941,Union City,37.59063,-122.017388
12,2011,16,4.463973799,Union City,37.59063,-122.017388
1,2011,17,4.322860238,Union City,37.59063,-122.017388
2,2011,17,4.753810082,Union City,37.59063,-122.017388
3,2011,17,4.926624738,Union City,37.59063,-122.017388
4,2011,17,5.194833154,Union City,37.59063,-122.017388
5,2011,17,4.731707317,Union City,37.59063,-122.017388
6,2011,17,4.969791667,Union City,37.59063,-122.017388
7,2011,17,4.662702703,Union City,37.59063,-122.017388
8,2011,17,4.701325178,Union City,37.59063,-122.017388
9,2011,17,4.659509202,Union City,37.59063,-122.017388
10,2011,17,4.416576964,Union City,37.59063,-122.017388
11,2011,17,4.53525641,Union City,37.59063,-122.017388
12,2011,17,4.87639311,Union City,37.59063,-122.017388
1,2011,18,4.05010661,Union City,37.59063,-122.017388
2,2011,18,4.354988399,Union City,37.59063,-122.017388
3,2011,18,4.196704428,Union City,37.59063,-122.017388
4,2011,18,4.784210526,Union City,37.59063,-122.017388
5,2011,18,4.40862423,Union City,37.59063,-122.017388
6,2011,18,5.209003215,Union City,37.59063,-122.017388
7,2011,18,4.69924812,Union City,37.59063,-122.017388
8,2011,18,4.507418398,Union City,37.59063,-122.017388
9,2011,18,4.765243902,Union City,37.59063,-122.017388
10,2011,18,4.351029252,Union City,37.59063,-122.017388
11,2011,18,4.045454545,Union City,37.59063,-122.017388
12,2011,18,4.339321357,Union City,37.59063,-122.017388
1,2011,19,3.347490347,Union City,37.59063,-122.017388
2,2011,19,3.487516426,Union City,37.59063,-122.017388
3,2011,19,3.389145497,Union City,37.59063,-122.017388
4,2011,19,3.421658986,Union City,37.59063,-122.017388
5,2011,19,3.20521542,Union City,37.59063,-122.017388
6,2011,19,3.938616071,Union City,37.59063,-122.017388
7,2011,19,3.508591065,Union City,37.59063,-122.017388
8,2011,19,3.374307863,Union City,37.59063,-122.017388
9,2011,19,3.441704036,Union City,37.59063,-122.017388
10,2011,19,3.487364621,Union City,37.59063,-122.017388
11,2011,19,2.972019465,Union City,37.59063,-122.017388
12,2011,19,3.597139452,Union City,37.59063,-122.017388
1,2011,20,2.235864297,Union City,37.59063,-122.017388
2,2011,20,2.333333333,Union City,37.59063,-122.017388
3,2011,20,2.354651163,Union City,37.59063,-122.017388
4,2011,20,2.428364689,Union City,37.59063,-122.017388
5,2011,20,2.471751412,Union City,37.59063,-122.017388
6,2011,20,2.540577717,Union City,37.59063,-122.017388
7,2011,20,2.523611111,Union City,37.59063,-122.017388
8,2011,20,2.484550562,Union City,37.59063,-122.017388
9,2011,20,2.476510067,Union City,37.59063,-122.017388
10,2011,20,2.422965116,Union City,37.59063,-122.017388
11,2011,20,2.223227753,Union City,37.59063,-122.017388
12,2011,20,2.515373353,Union City,37.59063,-122.017388
1,2011,21,1.912457912,Union City,37.59063,-122.017388
2,2011,21,2.00907441,Union City,37.59063,-122.017388
3,2011,21,1.915254237,Union City,37.59063,-122.017388
4,2011,21,2.031347962,Union City,37.59063,-122.017388
5,2011,21,1.977124183,Union City,37.59063,-122.017388
6,2011,21,2.088379705,Union City,37.59063,-122.017388
7,2011,21,2.212443096,Union City,37.59063,-122.017388
8,2011,21,2.031397174,Union City,37.59063,-122.017388
9,2011,21,2.029275809,Union City,37.59063,-122.017388
10,2011,21,1.913996627,Union City,37.59063,-122.017388
11,2011,21,1.958477509,Union City,37.59063,-122.017388
12,2011,21,2.239057239,Union City,37.59063,-122.017388
1,2011,22,1.860344828,Union City,37.59063,-122.017388
2,2011,22,1.939622642,Union City,37.59063,-122.017388
3,2011,22,1.861063465,Union City,37.59063,-122.017388
4,2011,22,1.934701493,Union City,37.59063,-122.017388
5,2011,22,1.818027211,Union City,37.59063,-122.017388
6,2011,22,1.8736,Union City,37.59063,-122.017388
7,2011,22,1.93289689,Union City,37.59063,-122.017388
8,2011,22,1.79933665,Union City,37.59063,-122.017388
9,2011,22,1.855148342,Union City,37.59063,-122.017388
10,2011,22,1.821428571,Union City,37.59063,-122.017388
11,2011,22,1.845149254,Union City,37.59063,-122.017388
12,2011,22,2.339754816,Union City,37.59063,-122.017388
1,2011,23,1.465608466,Union City,37.59063,-122.017388
2,2011,23,1.474719101,Union City,37.59063,-122.017388
3,2011,23,1.44963145,Union City,37.59063,-122.017388
4,2011,23,1.571776156,Union City,37.59063,-122.017388
5,2011,23,1.515222482,Union City,37.59063,-122.017388
6,2011,23,1.649553571,Union City,37.59063,-122.017388
7,2011,23,1.599118943,Union City,37.59063,-122.017388
8,2011,23,1.569892473,Union City,37.59063,-122.017388
9,2011,23,1.589805825,Union City,37.59063,-122.017388
10,2011,23,1.547557841,Union City,37.59063,-122.017388
11,2011,23,1.459134615,Union City,37.59063,-122.017388
12,2011,23,2.105145414,Union City,37.59063,-122.017388
1,2011,0,1.758215962,Walnut Creek,37.905522,-122.067527
2,2011,0,1.83933518,Walnut Creek,37.905522,-122.067527
3,2011,0,1.771712159,Walnut Creek,37.905522,-122.067527
4,2011,0,1.669064748,Walnut Creek,37.905522,-122.067527
5,2011,0,1.867788462,Walnut Creek,37.905522,-122.067527
6,2011,0,1.940092166,Walnut Creek,37.905522,-122.067527
7,2011,0,1.808966862,Walnut Creek,37.905522,-122.067527
8,2011,0,1.754424779,Walnut Creek,37.905522,-122.067527
9,2011,0,1.935802469,Walnut Creek,37.905522,-122.067527
10,2011,0,1.781725888,Walnut Creek,37.905522,-122.067527
11,2011,0,1.695979899,Walnut Creek,37.905522,-122.067527
12,2011,0,1.802845528,Walnut Creek,37.905522,-122.067527
1,2011,1,1.523489933,Walnut Creek,37.905522,-122.067527
2,2011,1,1.344,Walnut Creek,37.905522,-122.067527
3,2011,1,1.362068966,Walnut Creek,37.905522,-122.067527
4,2011,1,1.291044776,Walnut Creek,37.905522,-122.067527
5,2011,1,1.302325581,Walnut Creek,37.905522,-122.067527
6,2011,1,1.427419355,Walnut Creek,37.905522,-122.067527
7,2011,1,1.385826772,Walnut Creek,37.905522,-122.067527
8,2011,1,1.318181818,Walnut Creek,37.905522,-122.067527
9,2011,1,1.504132231,Walnut Creek,37.905522,-122.067527
10,2011,1,1.37398374,Walnut Creek,37.905522,-122.067527
11,2011,1,1.387096774,Walnut Creek,37.905522,-122.067527
12,2011,1,1.519083969,Walnut Creek,37.905522,-122.067527
1,2011,2,2.8125,Walnut Creek,37.905522,-122.067527
3,2011,2,1,Walnut Creek,37.905522,-122.067527
5,2011,2,1,Walnut Creek,37.905522,-122.067527
6,2011,2,1,Walnut Creek,37.905522,-122.067527
10,2011,2,1,Walnut Creek,37.905522,-122.067527
1,2011,3,1.833333333,Walnut Creek,37.905522,-122.067527
5,2011,3,1,Walnut Creek,37.905522,-122.067527
12,2011,3,1,Walnut Creek,37.905522,-122.067527
1,2011,4,3.769230769,Walnut Creek,37.905522,-122.067527
2,2011,4,3.547169811,Walnut Creek,37.905522,-122.067527
3,2011,4,4.015037594,Walnut Creek,37.905522,-122.067527
4,2011,4,4.150943396,Walnut Creek,37.905522,-122.067527
5,2011,4,3.560344828,Walnut Creek,37.905522,-122.067527
6,2011,4,3.791304348,Walnut Creek,37.905522,-122.067527
7,2011,4,3.98245614,Walnut Creek,37.905522,-122.067527
8,2011,4,3.839694656,Walnut Creek,37.905522,-122.067527
9,2011,4,3.888888889,Walnut Creek,37.905522,-122.067527
10,2011,4,3.900900901,Walnut Creek,37.905522,-122.067527
11,2011,4,3.80952381,Walnut Creek,37.905522,-122.067527
12,2011,4,3.274336283,Walnut Creek,37.905522,-122.067527
1,2011,5,6.651810585,Walnut Creek,37.905522,-122.067527
2,2011,5,7.006079027,Walnut Creek,37.905522,-122.067527
3,2011,5,7.482758621,Walnut Creek,37.905522,-122.067527
4,2011,5,6.85399449,Walnut Creek,37.905522,-122.067527
5,2011,5,6.858638743,Walnut Creek,37.905522,-122.067527
6,2011,5,7.47606383,Walnut Creek,37.905522,-122.067527
7,2011,5,6.706521739,Walnut Creek,37.905522,-122.067527
8,2011,5,7.459057072,Walnut Creek,37.905522,-122.067527
9,2011,5,8.164420485,Walnut Creek,37.905522,-122.067527
10,2011,5,7.042216359,Walnut Creek,37.905522,-122.067527
11,2011,5,7.715542522,Walnut Creek,37.905522,-122.067527
12,2011,5,6.702185792,Walnut Creek,37.905522,-122.067527
1,2011,6,12.28301887,Walnut Creek,37.905522,-122.067527
2,2011,6,12.22796353,Walnut Creek,37.905522,-122.067527
3,2011,6,12.27994792,Walnut Creek,37.905522,-122.067527
4,2011,6,11.9724238,Walnut Creek,37.905522,-122.067527
5,2011,6,12.37047354,Walnut Creek,37.905522,-122.067527
6,2011,6,12.35674157,Walnut Creek,37.905522,-122.067527
7,2011,6,11.8005997,Walnut Creek,37.905522,-122.067527
8,2011,6,12.8551532,Walnut Creek,37.905522,-122.067527
9,2011,6,12.20422535,Walnut Creek,37.905522,-122.067527
10,2011,6,12.01754386,Walnut Creek,37.905522,-122.067527
11,2011,6,11.74663073,Walnut Creek,37.905522,-122.067527
12,2011,6,11.92419825,Walnut Creek,37.905522,-122.067527
1,2011,7,25.99420626,Walnut Creek,37.905522,-122.067527
2,2011,7,25.29047619,Walnut Creek,37.905522,-122.067527
3,2011,7,27.108742,Walnut Creek,37.905522,-122.067527
4,2011,7,24.98117386,Walnut Creek,37.905522,-122.067527
5,2011,7,25.82359679,Walnut Creek,37.905522,-122.067527
6,2011,7,26.29842342,Walnut Creek,37.905522,-122.067527
7,2011,7,25.49278846,Walnut Creek,37.905522,-122.067527
8,2011,7,26.6112311,Walnut Creek,37.905522,-122.067527
9,2011,7,26.83160323,Walnut Creek,37.905522,-122.067527
10,2011,7,26.29078014,Walnut Creek,37.905522,-122.067527
11,2011,7,26.56986634,Walnut Creek,37.905522,-122.067527
12,2011,7,22.73512252,Walnut Creek,37.905522,-122.067527
1,2011,8,25.62526096,Walnut Creek,37.905522,-122.067527
2,2011,8,25.23051592,Walnut Creek,37.905522,-122.067527
3,2011,8,26.75073602,Walnut Creek,37.905522,-122.067527
4,2011,8,24.56122449,Walnut Creek,37.905522,-122.067527
5,2011,8,25.67767768,Walnut Creek,37.905522,-122.067527
6,2011,8,26.82755102,Walnut Creek,37.905522,-122.067527
7,2011,8,25.48214286,Walnut Creek,37.905522,-122.067527
8,2011,8,26.12825458,Walnut Creek,37.905522,-122.067527
9,2011,8,25.02538071,Walnut Creek,37.905522,-122.067527
10,2011,8,24.68508287,Walnut Creek,37.905522,-122.067527
11,2011,8,24.88828039,Walnut Creek,37.905522,-122.067527
12,2011,8,22.84232804,Walnut Creek,37.905522,-122.067527
1,2011,9,11.91243243,Walnut Creek,37.905522,-122.067527
2,2011,9,12.42123687,Walnut Creek,37.905522,-122.067527
3,2011,9,12.82038345,Walnut Creek,37.905522,-122.067527
4,2011,9,11.93789474,Walnut Creek,37.905522,-122.067527
5,2011,9,11.84259259,Walnut Creek,37.905522,-122.067527
6,2011,9,12.32831001,Walnut Creek,37.905522,-122.067527
7,2011,9,11.74784483,Walnut Creek,37.905522,-122.067527
8,2011,9,12.60914761,Walnut Creek,37.905522,-122.067527
9,2011,9,12.41052632,Walnut Creek,37.905522,-122.067527
10,2011,9,12.70581655,Walnut Creek,37.905522,-122.067527
11,2011,9,12.3590034,Walnut Creek,37.905522,-122.067527
12,2011,9,11.60722101,Walnut Creek,37.905522,-122.067527
1,2011,10,7.401323043,Walnut Creek,37.905522,-122.067527
2,2011,10,7.79245283,Walnut Creek,37.905522,-122.067527
3,2011,10,8.425028185,Walnut Creek,37.905522,-122.067527
4,2011,10,8.490909091,Walnut Creek,37.905522,-122.067527
5,2011,10,7.803943045,Walnut Creek,37.905522,-122.067527
6,2011,10,9.181716834,Walnut Creek,37.905522,-122.067527
7,2011,10,9.153846154,Walnut Creek,37.905522,-122.067527
8,2011,10,9.186403509,Walnut Creek,37.905522,-122.067527
9,2011,10,8.776878613,Walnut Creek,37.905522,-122.067527
10,2011,10,9.050724638,Walnut Creek,37.905522,-122.067527
11,2011,10,8.490127758,Walnut Creek,37.905522,-122.067527
12,2011,10,8.766146993,Walnut Creek,37.905522,-122.067527
1,2011,11,5.979428571,Walnut Creek,37.905522,-122.067527
2,2011,11,6.192405063,Walnut Creek,37.905522,-122.067527
3,2011,11,6.307511737,Walnut Creek,37.905522,-122.067527
4,2011,11,7.59976247,Walnut Creek,37.905522,-122.067527
5,2011,11,6.908680947,Walnut Creek,37.905522,-122.067527
6,2011,11,7.931895573,Walnut Creek,37.905522,-122.067527
7,2011,11,7.548423423,Walnut Creek,37.905522,-122.067527
8,2011,11,8.083148559,Walnut Creek,37.905522,-122.067527
9,2011,11,7.368544601,Walnut Creek,37.905522,-122.067527
10,2011,11,7.174390244,Walnut Creek,37.905522,-122.067527
11,2011,11,7.299393939,Walnut Creek,37.905522,-122.067527
12,2011,11,8.344186047,Walnut Creek,37.905522,-122.067527
1,2011,12,5.581065089,Walnut Creek,37.905522,-122.067527
2,2011,12,5.312746386,Walnut Creek,37.905522,-122.067527
3,2011,12,5.734767025,Walnut Creek,37.905522,-122.067527
4,2011,12,6.490521327,Walnut Creek,37.905522,-122.067527
5,2011,12,6.436133487,Walnut Creek,37.905522,-122.067527
6,2011,12,7.261390887,Walnut Creek,37.905522,-122.067527
7,2011,12,6.874292186,Walnut Creek,37.905522,-122.067527
8,2011,12,6.991111111,Walnut Creek,37.905522,-122.067527
9,2011,12,6.836027714,Walnut Creek,37.905522,-122.067527
10,2011,12,6.518213866,Walnut Creek,37.905522,-122.067527
11,2011,12,6.134131737,Walnut Creek,37.905522,-122.067527
12,2011,12,7.083240844,Walnut Creek,37.905522,-122.067527
1,2011,13,5.045095829,Walnut Creek,37.905522,-122.067527
2,2011,13,5.289308176,Walnut Creek,37.905522,-122.067527
3,2011,13,5.101809955,Walnut Creek,37.905522,-122.067527
4,2011,13,5.371395617,Walnut Creek,37.905522,-122.067527
5,2011,13,5.341216216,Walnut Creek,37.905522,-122.067527
6,2011,13,6.026077098,Walnut Creek,37.905522,-122.067527
7,2011,13,6.098360656,Walnut Creek,37.905522,-122.067527
8,2011,13,6.119022317,Walnut Creek,37.905522,-122.067527
9,2011,13,5.768292683,Walnut Creek,37.905522,-122.067527
10,2011,13,5.880722892,Walnut Creek,37.905522,-122.067527
11,2011,13,5.921985816,Walnut Creek,37.905522,-122.067527
12,2011,13,6.491397849,Walnut Creek,37.905522,-122.067527
1,2011,14,4.914823009,Walnut Creek,37.905522,-122.067527
2,2011,14,4.873035067,Walnut Creek,37.905522,-122.067527
3,2011,14,4.946351931,Walnut Creek,37.905522,-122.067527
4,2011,14,5.16004415,Walnut Creek,37.905522,-122.067527
5,2011,14,5.255865922,Walnut Creek,37.905522,-122.067527
6,2011,14,5.561861521,Walnut Creek,37.905522,-122.067527
7,2011,14,5.601941748,Walnut Creek,37.905522,-122.067527
8,2011,14,5.609856263,Walnut Creek,37.905522,-122.067527
9,2011,14,5.538290788,Walnut Creek,37.905522,-122.067527
10,2011,14,5.630484988,Walnut Creek,37.905522,-122.067527
11,2011,14,5.805134189,Walnut Creek,37.905522,-122.067527
12,2011,14,6.303225806,Walnut Creek,37.905522,-122.067527
1,2011,15,5.458847737,Walnut Creek,37.905522,-122.067527
2,2011,15,5.443093923,Walnut Creek,37.905522,-122.067527
3,2011,15,5.423728814,Walnut Creek,37.905522,-122.067527
4,2011,15,5.792993631,Walnut Creek,37.905522,-122.067527
5,2011,15,5.79241517,Walnut Creek,37.905522,-122.067527
6,2011,15,6.130252101,Walnut Creek,37.905522,-122.067527
7,2011,15,5.887033399,Walnut Creek,37.905522,-122.067527
8,2011,15,5.959183673,Walnut Creek,37.905522,-122.067527
9,2011,15,6.20337197,Walnut Creek,37.905522,-122.067527
10,2011,15,6.057608696,Walnut Creek,37.905522,-122.067527
11,2011,15,5.748945148,Walnut Creek,37.905522,-122.067527
12,2011,15,6.514118793,Walnut Creek,37.905522,-122.067527
1,2011,16,6.490340386,Walnut Creek,37.905522,-122.067527
2,2011,16,6.56372549,Walnut Creek,37.905522,-122.067527
3,2011,16,6.390095569,Walnut Creek,37.905522,-122.067527
4,2011,16,6.746618575,Walnut Creek,37.905522,-122.067527
5,2011,16,6.576855124,Walnut Creek,37.905522,-122.067527
6,2011,16,6.981701738,Walnut Creek,37.905522,-122.067527
7,2011,16,7.06884058,Walnut Creek,37.905522,-122.067527
8,2011,16,7.211206897,Walnut Creek,37.905522,-122.067527
9,2011,16,7.01189387,Walnut Creek,37.905522,-122.067527
10,2011,16,7.221135029,Walnut Creek,37.905522,-122.067527
11,2011,16,6.914040115,Walnut Creek,37.905522,-122.067527
12,2011,16,7.473498233,Walnut Creek,37.905522,-122.067527
1,2011,17,8.744367418,Walnut Creek,37.905522,-122.067527
2,2011,17,8.989622642,Walnut Creek,37.905522,-122.067527
3,2011,17,9.433994823,Walnut Creek,37.905522,-122.067527
4,2011,17,10.06637555,Walnut Creek,37.905522,-122.067527
5,2011,17,9.570822731,Walnut Creek,37.905522,-122.067527
6,2011,17,10.06465517,Walnut Creek,37.905522,-122.067527
7,2011,17,10.0372617,Walnut Creek,37.905522,-122.067527
8,2011,17,10.58872305,Walnut Creek,37.905522,-122.067527
9,2011,17,10.35968723,Walnut Creek,37.905522,-122.067527
10,2011,17,10.3731203,Walnut Creek,37.905522,-122.067527
11,2011,17,9.857142857,Walnut Creek,37.905522,-122.067527
12,2011,17,10.27707809,Walnut Creek,37.905522,-122.067527
1,2011,18,7.615986099,Walnut Creek,37.905522,-122.067527
2,2011,18,7.902554399,Walnut Creek,37.905522,-122.067527
3,2011,18,7.951137321,Walnut Creek,37.905522,-122.067527
4,2011,18,8.882404951,Walnut Creek,37.905522,-122.067527
5,2011,18,8.299319728,Walnut Creek,37.905522,-122.067527
6,2011,18,9.326253186,Walnut Creek,37.905522,-122.067527
7,2011,18,8.710526316,Walnut Creek,37.905522,-122.067527
8,2011,18,9.206504065,Walnut Creek,37.905522,-122.067527
9,2011,18,8.905417025,Walnut Creek,37.905522,-122.067527
10,2011,18,8.593204775,Walnut Creek,37.905522,-122.067527
11,2011,18,8.18783542,Walnut Creek,37.905522,-122.067527
12,2011,18,9.014542344,Walnut Creek,37.905522,-122.067527
1,2011,19,4.902738432,Walnut Creek,37.905522,-122.067527
2,2011,19,5.171517672,Walnut Creek,37.905522,-122.067527
3,2011,19,5.077817531,Walnut Creek,37.905522,-122.067527
4,2011,19,5.286641929,Walnut Creek,37.905522,-122.067527
5,2011,19,5.205454545,Walnut Creek,37.905522,-122.067527
6,2011,19,5.829178209,Walnut Creek,37.905522,-122.067527
7,2011,19,5.686292548,Walnut Creek,37.905522,-122.067527
8,2011,19,5.543612335,Walnut Creek,37.905522,-122.067527
9,2011,19,5.487226277,Walnut Creek,37.905522,-122.067527
10,2011,19,5.464627151,Walnut Creek,37.905522,-122.067527
11,2011,19,5.188845401,Walnut Creek,37.905522,-122.067527
12,2011,19,6.176958525,Walnut Creek,37.905522,-122.067527
1,2011,20,3.229069767,Walnut Creek,37.905522,-122.067527
2,2011,20,3.368090452,Walnut Creek,37.905522,-122.067527
3,2011,20,3.313703284,Walnut Creek,37.905522,-122.067527
4,2011,20,3.459641256,Walnut Creek,37.905522,-122.067527
5,2011,20,3.601520087,Walnut Creek,37.905522,-122.067527
6,2011,20,3.717463849,Walnut Creek,37.905522,-122.067527
7,2011,20,3.82475356,Walnut Creek,37.905522,-122.067527
8,2011,20,3.655279503,Walnut Creek,37.905522,-122.067527
9,2011,20,3.66594124,Walnut Creek,37.905522,-122.067527
10,2011,20,3.361948956,Walnut Creek,37.905522,-122.067527
11,2011,20,3.300469484,Walnut Creek,37.905522,-122.067527
12,2011,20,4.017204301,Walnut Creek,37.905522,-122.067527
